athlete_id,name,born_date,born_country,NOC,country_noc
4146,Vincenzo Nardiello,1966-06-11,GER,Italy,ITA
4178,Ulderico Sergo,1913-07-04,CRO,Italy,ITA
4199,Terry Dixon,1966-07-29,GBR,Jamaica,JAM
4213,Alex Stewart,1964-06-28,GBR,Jamaica,JAM
4362,Gang Jun-Ho,1928-06-22,PRK,Republic of Korea,KOR
4446,Kazys Markevičius,1905-01-28,LAT,Lithuania,LTU
4463,Roby Rausch,1937-09-25,BEL,Luxembourg,LUX
4468,Jules Steichen,1902-06-07,FRA,Luxembourg,LUX
4471,Jeannot Welter,1928-03-15,FRA,Luxembourg,LUX
4486,Abdel Kader Belghiti,1937-01-01,MAR,Morocco,
4488,Moustafa Ben Lahbib,1938-01-01,MAR,Morocco,
4490,Ahmed Bouazza,1940-01-01,MAR,Morocco,
4491,Mohamed Boubekeur,1941-01-01,MAR,Morocco,
4492,Mohamed Bouchara,1944-01-01,MAR,Morocco,
4495,Abdel Kader Gangani,1941-01-01,MAR,Morocco,
4496,Mohamed Hassan,1940-01-01,MAR,Morocco,
4497,Boujemaa Hilmann,1946-01-01,MAR,Morocco,
4500,Mahjoub M'jirih,1960-01-01,MAR,Morocco,
4536,Octavian Țicu,1972-08-21,ROU,Republic of Moldova,MDA
4583,Carlos Orellana,1907-01-01,MEX,Mexico,
4594,Al Romero,1911-09-06,USA,Mexico,MEX
4668,Vanlal Dawla,1947-11-10,IND,Myanmar,MYA
4685,Eddy Sáenz,1970-07-05,MEX,Nicaragua,NCA
4700,Orhan Delibas,1971-01-28,TUR,Netherlands,NED
4701,Miguel Dias,1968-04-01,CPV,Netherlands,NED
4719,Jerry Nijman,1966-08-10,SUR,Netherlands,NED
4722,Hennie Quentemeijer,1920-01-01,GER,Netherlands,NED
4730,Regilio Tuur,1967-08-12,SUR,Netherlands,NED
4736,Jan van Ispelen,1941-04-12,GER,Netherlands,NED
4742,Frits Wijngaard,1926-07-26,AUT,Netherlands,NED
4789,Whitfield Moseley,1940-04-06,SLE,Nigeria,NGR
4807,Issaka Daboré,1940-01-01,NIG,Niger,
4818,Javid Aslam,1963-01-26,PAK,Norway,NOR
4823,Edgar Christensen,1905-04-13,USA,Norway,NOR
4843,John Koss,1895-06-12,ARG,Norway,NOR
4865,Otto von Porat,1903-09-29,SWE,Norway,NOR
4868,Tom Arbuthnott,1911-06-29,GBR,New Zealand,NZL
4883,Ted Morgan,1906-04-05,GBR,New Zealand,NZL
4884,Bob Purdie,1911-02-18,GBR,New Zealand,NZL
4898,Asif Dar,1966-04-16,PAK,Canada Pakistan,CAN
4933,Pedro García,1932-01-01,PER,Peru,
4958,Rafael Lang,1909-11-23,ROU,Argentina,ARG
5021,Maselino Masoe,1966-06-06,SAM,American Samoa,ASA
5026,Bobby Bath,1936-01-01,AUS,Australia,
5040,Renato Cornett,1965-06-12,CRO,Australia,AUS
5043,Taffy Davies,1940-02-10,GBR,Australia,AUS
5051,Rocky Gattellari,1941-09-06,ITA,Australia,AUS
5076,Mick O'Brien,1954-03-25,IRL,Australia,AUS
5083,Werner Linde,1944-10-13,POL,Australia,AUS
5085,Miha Lokar,1935-09-10,SLO,Yugoslavia,YUG
5087,Boris Lukášik,1935-02-24,SVK,Czechoslovakia,TCH
5088,Dušan Lukášik,1932-05-28,SVK,Czechoslovakia,TCH
5089,Zoran Maroević,1942-04-27,CRO,Yugoslavia,YUG
5092,Jiří Matoušek,1927-08-16,CZE,Czechoslovakia,TCH
5097,Josef Moc,1908-01-22,CZE,Czechoslovakia,TCH
5098,Aleksandr Moiseyev,1927-05-28,RUS,Soviet Union,URS
5100,Emir Mutapčić,1960-05-27,SRB,Yugoslavia,YUG
5101,Mihovil Nakić-Vojnović,1955-07-31,CRO,Yugoslavia,YUG
5106,Vladimír Padrta,1952-10-07,CZE,Czechoslovakia,TCH
5108,Viktor Pankrashkin,1957-06-19,RUS,Soviet Union,URS
5111,Zvonko Petričević,1940-07-26,KOS,Yugoslavia,YUG
5113,Nikola Plećaš,1948-01-10,CRO,Yugoslavia,YUG
5115,Peter Rajniak,1953-05-25,SVK,Czechoslovakia,TCH
5121,Eva Antalecová,1966-01-18,SVK,Czechoslovakia,TCH
5124,Anđelija Arbutina,1967-03-29,SRB,Yugoslavia,YUG
5131,Martina Babková,1950-08-31,CZE,Czechoslovakia,TCH
5133,Vesna Bajkuša,1970-05-21,BIH,Yugoslavia,YUG
5134,Yelena Baranova,1972-01-28,KGZ,Russian Federation Unified Team,RUS
5135,Olesya Barel,1960-02-09,RUS,Soviet Union,URS
5136,Olga Barysheva-Korostelyova,1954-08-24,RUS,Soviet Union,URS
5140,Mersada Bećirspahić,1957-12-08,BIH,Yugoslavia,YUG
5143,Eva Berková,1965-10-23,SVK,Czechoslovakia,TCH
5145,Vida Beselienė,1956-08-17,LTU,Soviet Union,URS
5146,Iveta Bieliková,1966-08-17,SVK,Czechoslovakia,TCH
5147,Mira Bjedov,1955-09-07,CRO,Yugoslavia,YUG
5164,Zora Brziaková,1964-03-14,SVK,Czechoslovakia,TCH
5166,Elen Bunatyants-Shakirova,1970-06-02,TKM,Russian Federation Unified Team,RUS
5168,Olga Buryakina,1958-03-17,RUS,Soviet Union,URS
5173,Adriana Chamajová,1971-02-01,SVK,Czechoslovakia,TCH
5179,Ľudmila Chmelíková,1955-01-30,SVK,Czechoslovakia,TCH
5189,Andrea Chupíková,1971-07-16,SVK,Czechoslovakia,TCH
5200,Tamāra Dauniene,1951-09-22,RUS,Soviet Union,URS
5201,Pavla Davidová,1956-11-12,CZE,Czechoslovakia,TCH
5207,Cvetana Dekleva,1963-04-24,SRB,Yugoslavia,YUG
5210,Vesna Despotović,1961-04-18,SRB,Yugoslavia,YUG
5214,Zorica Đurković,1957-09-14,CRO,Yugoslavia,YUG
5215,Erika Dobrovičová-Buriánová,1967-09-10,SVK,Czechoslovakia,TCH
5217,Polona Dornik,1962-11-20,SLO,Yugoslavia,YUG
5219,Hana Doušová,1949-03-05,CZE,Czechoslovakia,TCH
5233,Nelli Feryabnikova,1949-05-14,RUS,Soviet Union,URS
5239,Irina Gerlits,1966-04-29,KAZ,Soviet Union Unified Team,URS
5244,Slađana Golić,1960-02-12,BIH,Yugoslavia,YUG
5258,Zuzana Hájková,1963-01-15,CZE,Czechoslovakia,TCH
5275,Renáta Hiráková,1971-05-27,SVK,Czechoslovakia Slovakia,TCH
5285,Olga Yevkova,1965-07-15,RUS,Soviet Union,URS
5286,Tatyana Ivinskaya,1958-03-27,BLR,Soviet Union,URS
5287,Angie Johnson,1953-12-08,GBR,Canada,CAN
5292,Eva Kalužáková,1965-05-03,CZE,Czechoslovakia,TCH
5295,Alena Kašová,1960-03-06,SVK,Czechoslovakia,TCH
5307,Nataliya Klimova,1951-05-31,UKR,Soviet Union,URS
5308,Ivana Kořinková,1950-10-20,CZE,Czechoslovakia,TCH
5309,Jelica Komnenović,1960-04-20,BIH,Yugoslavia,YUG
5313,Ľudmila Králiková,1953-12-31,SVK,Czechoslovakia,TCH
5314,Eva Křížová,1966-10-20,CZE,Czechoslovakia,TCH
5316,Raïsa Kurv'iakova,1945-09-15,KAZ,Soviet Union,URS
5318,Kornelija Kvesić,1963-08-25,BIH,Yugoslavia,YUG
5320,Svatava Kysilková,1964-12-29,CZE,Czechoslovakia,TCH
5324,Mara Lakić,1963-08-18,BIH,Yugoslavia,YUG
5332,Žana Lelas,1970-05-28,CRO,Yugoslavia,YUG
5335,Aleksandra Leonova,1964-09-04,RUS,Soviet Union,URS
5344,Martina Liptáková,1965-09-27,CZE,Czechoslovakia,TCH
5354,Biljana Majstorović,1959-12-31,SRB,Yugoslavia,YUG
5378,Božena Miklošovičová,1949-02-27,SVK,Czechoslovakia,TCH
5380,Bojana Milošević,1965-11-29,SRB,Yugoslavia,YUG
5381,Irina Minkh,1964-04-16,RUS,Soviet Union Unified Team,URS
5382,Vukica Mitić,1953-12-07,SRB,Yugoslavia,YUG
5389,Razija Mujanović,1967-04-15,BIH,Yugoslavia,YUG
5396,Danira Nakić,1969-07-22,CRO,Yugoslavia,YUG
5399,Lenka Nechvátalová,1955-02-27,CZE,Czechoslovakia,TCH
5400,Eva Němcová,1972-12-03,CZE,Czechoslovakia,TCH
5407,Ivana Nováková,1965-07-16,CZE,Czechoslovakia,TCH
5410,Olena Oberemko,1973-08-26,KGZ,Ukraine,UKR
5416,Tatyana Ovechkina,1950-03-19,RUS,Soviet Union,URS
5418,Sanja Ožegović,1959-06-15,CRO,Yugoslavia,YUG
5426,Marta Pechová,1952-03-20,CZE,Czechoslovakia,TCH
5427,Sofija Pekić,1953-02-15,SRB,Yugoslavia,YUG
5430,Jasmina Perazić,1960-12-06,SRB,Yugoslavia,YUG
5432,Slavica Pečikoza,1961-09-08,BIH,Yugoslavia,YUG
5435,Zagorka Počeković,1965-01-27,SRB,Yugoslavia,YUG
5436,Yvetta Polláková,1953-05-04,SVK,Czechoslovakia,TCH
5441,Dana Ptáčková,1952-05-28,CZE,Czechoslovakia,TCH
5445,Milena Rázgová,1969-11-02,SVK,Czechoslovakia,TCH
5449,Lyudmila Rogozhina,1959-05-27,UKR,Soviet Union,URS
5453,Angelė Rupšienė,1952-06-27,LTU,Soviet Union,URS
5454,Irina Rutkovskaya,1969-01-14,KAZ,Russian Federation,RUS
5466,Galina Savitskaya,1961-07-13,BLR,Soviet Union,URS
5470,Uļjana Semjonova,1952-03-09,LAT,Soviet Union,URS
5479,Yelena Shvaybovich,1966-02-03,BLR,Unified Team,EUN
5481,Lyubov Sharmay,1956-04-15,UKR,Soviet Union,URS
5483,Nadezhda Shuvayeva-Olkhova,1952-09-09,RUS,Soviet Union,URS
5502,Slavica Šuka,1959-08-06,BIH,Yugoslavia,YUG
5503,Olga Sukharnova,1955-02-14,RUS,Soviet Union,URS
5504,Irina Sumnikova,1964-10-15,BLR,Russian Federation Soviet Union Unified Team,RUS
5512,Misty Thomas,1964-07-01,USA,Canada,CAN
5519,Yelena Tornikidu,1965-05-27,UZB,Unified Team,EUN
5524,Vitalija Tuomaitė,1964-11-22,LTU,Soviet Union,URS
5526,Marija Uzelac,1958-02-22,CRO,Yugoslavia,YUG
5528,Irma Valová,1965-07-26,CZE,Czechoslovakia,TCH
5529,Stojna Vangelovska,1965-02-05,MKD,Yugoslavia,YUG
5532,Vlasta Vrbková,1953-09-19,CZE,Czechoslovakia,TCH
5537,Kamila Vodičková,1972-12-19,CZE,Czechoslovakia,TCH
5544,Eleonora Vild,1969-06-09,SRB,Yugoslavia,YUG
5554,Nadezhda Zakharova,1945-02-09,RUS,Soviet Union,URS
5555,Tatyana Zakharova-Nadyrova,1951-01-29,UKR,Soviet Union,URS
5557,Hana Zarevúcká,1961-03-03,CZE,Czechoslovakia,TCH
5558,Nataliya Zasulskaya,1969-05-28,LTU,Russian Federation Soviet Union Unified Team,RUS
5591,Armenak Alachachyan,1930-12-25,EGY,Soviet Union,URS
5593,Pierre Albrecht,1926-01-01,USA,Switzerland,SUI
5603,Al Allison,1909-07-26,GBR,Canada,CAN
5615,Karl Ampt,1949-04-11,GER,West Germany,FRG
5622,Vladimir Andreyev,1945-06-14,RUS,Soviet Union,URS
5625,Dinos Angelidis-Chronis,1969-04-05,AUT,Greece,GRE
5627,Roger Antoine,1929-06-28,MLI,France,FRA
5641,Vladimir Arzamaskov,1951-04-07,RUS,Soviet Union,URS
5661,Nikolay Bagley,1937-02-25,UKR,Soviet Union,URS
5665,Ole Bakken,1922-05-24,NOR,Canada,CAN
5674,Antal Bánkuti,1923-06-01,CRO,Hungary,HUN
5689,Jiří Baumruk,1930-06-27,CZE,Czechoslovakia,TCH
5690,Miroslav Baumruk,1926-07-12,CZE,Czechoslovakia,TCH
5693,Carlos Bea,1934-04-18,ESP,Cuba,CUB
5701,Abdel Wahed Ben Siamar Mimun,1941-01-01,MAR,Morocco,
5702,Bill Bell,1927-01-01,CAN,Canada,
5706,Aleksandr Belostenny,1959-02-24,UKR,Soviet Union Unified Team,URS
5709,Ctirad Benáček,1924-09-08,SVK,Czechoslovakia,TCH
5713,Viktor Berezhnoy,1961-02-20,UKR,Unified Team,EUN
5715,Miroslav Berić,1973-01-20,SRB,Serbia and Montenegro,SCG
5725,Ambrogio Bessi,1915-07-01,CRO,Italy,ITA
5733,José Biriukov,1963-02-03,RUS,Spain,ESP
5744,Jan Blažek,1947-09-13,CZE,Czechoslovakia,TCH
5752,Zdeněk Bobrovský,1933-12-01,CZE,Czechoslovakia,TCH
5754,Dejan Bodiroga,1973-03-02,SRB,Serbia and Montenegro,SCG
5758,Pavol Bojanovský,1953-09-06,SVK,Czechoslovakia,TCH
5761,Aleksandr Boloshev,1947-03-12,RUS,Soviet Union,URS
5775,Arkady Bochkaryov,1931-02-24,RUS,Soviet Union,URS
5776,Fathallah Bouazzaoui,1942-01-01,MAR,Morocco,
5778,Wayne Brabender,1945-10-16,USA,Spain,ESP
5779,Kamil Brabenec,1951-02-04,CZE,Czechoslovakia,TCH
5785,Uwe Brauer,1962-07-11,GER,West Germany,FRG
5796,Carlos Bru,1928-06-09,USA,Mexico,MEX
5807,Stepas Butautas,1925-08-25,LTU,Cuba Soviet Union,CUB
5815,Antonio Calebotta,1930-06-30,CRO,Italy,ITA
5828,Loreto Carbonell,1933-01-01,PHI,Philippines,
5837,James Carter,1964-03-27,USA,Puerto Rico,PUR
5840,Eddie Casiano,1972-09-20,USA,Puerto Rico,PUR
5853,Chang Ri-Jin,1917-10-28,PRK,Japan Republic of Korea,JPN
5868,Jo Deuk-Jun,1915-01-01,PRK,Republic of Korea,
5870,Zdeněk Chlup,1920-09-28,CZE,Czechoslovakia,TCH
5872,Jo Byeong-Hyeon,1932-01-01,KOR,Republic of Korea,
5907,Jean-Jacques da Conceição,1964-04-03,COD,Angola,ANG
5914,Ramiro Cortés,1931-01-01,URU,Uruguay,
5915,Krešimir Ćosić,1948-11-26,CRO,Yugoslavia,YUG
5918,Bill Coulthard,1923-12-29,USA,Canada,CAN
5923,Perry Crosswhite,1947-09-22,USA,Australia,AUS
5935,Zoran Čutura,1962-03-12,CRO,Yugoslavia,YUG
5936,Vladimir Cvetković,1941-05-24,SRB,Yugoslavia,YUG
5938,Krystian Czernichowski,1930-02-06,UKR,Poland,POL
5940,Richard Dacoury,1959-07-06,CIV,France,FRA
5942,Dražen Dalipagić,1951-11-27,BIH,Yugoslavia,YUG
5947,George Dancis,1932-11-28,LAT,Australia,AUS
5948,Mike Dancis,1939-09-10,LAT,Australia,AUS
5949,Ivo Daneu,1937-10-06,SLO,Yugoslavia,YUG
5950,Predrag Danilović,1970-02-26,BIH,Serbia and Montenegro,SCG
5952,Stan Dargis,1928-06-28,LTU,Australia,AUS
5958,Trevor Davies,1928-01-01,GBR,Great Britain,
5961,Ed Dawson,1907-10-10,GBR,Canada,CAN
5969,Juan de la Cruz,1954-02-06,ARG,Spain,ESP
5990,Peter Demos,1925-08-14,GRE,Australia,AUS
5999,Miguel Diab,1920-09-16,ARG,Uruguay,URU
6016,Giuseppe Gjergja,1937-11-24,CRO,Yugoslavia,YUG
6028,Zdeněk Douša,1947-03-05,CZE,Czechoslovakia,TCH
6029,Virgilio Drago,1925-01-01,PER,Peru,
6030,Sreten Dragojlović,1938-05-06,SRB,Yugoslavia,YUG
6031,Zbigniew Dregier,1935-07-17,UKR,Poland,POL
6035,Nodar Jorjik'ia,1921-11-15,GEO,Soviet Union,URS
6042,Robert Duis,1913-05-14,GBR,Germany,GER
6047,Alois Dvořáček,1909-01-26,CZE,Czechoslovakia,TCH
6048,Ludvík Dvořáček,1910-08-06,CZE,Czechoslovakia,TCH
6049,Ivan Dvorny,1952-01-05,RUS,Soviet Union,URS
6054,Vital Eiselt,1941-05-06,SLO,Yugoslavia,YUG
6076,Fereidoun Esfandiary,1930-10-15,BEL,Islamic Republic of Iran,IRI
6085,Patrick Ewing,1962-08-05,JAM,United States,USA
6086,Josef Ezr,1923-10-03,CZE,Czechoslovakia,TCH
6111,Malcolm Finlay,1919-01-01,GBR,Great Britain,
6113,Scott Fisher,1963-07-20,USA,Australia,AUS
6122,Jim Flynn,1921-01-01,IRL,Ireland,
6134,Inga Freidenfelds,1935-04-25,LAT,Australia,AUS
6152,Juan García,1926-07-02,ESP,Cuba,CUB
6155,Raúl García-Ordóñez,1924-09-15,USA,Cuba,CUB
6159,Juan Gazsó,1922-11-19,SRB,Argentina,ARG
6161,Raymond Gause,1961-04-02,USA,Puerto Rico,PUR
6172,Blagoja Georgievski,1950-10-15,MKD,Yugoslavia,YUG
6176,Holger Geschwindner,1945-12-09,GER,West Germany,FRG
6187,Valery Goborov,1965-01-20,UKR,Soviet Union,URS
6206,Radvilas Gorauskas,1941-02-03,LTU,Brazil,BRA
6207,Slobodan Gordić,1937-09-28,SRB,Yugoslavia,YUG
6209,Vladimir Gorin,1961-03-13,RUS,Unified Team,EUN
6217,Ernie Grunfeld,1955-04-24,ROU,United States,USA
6218,Florian Grzechowiak,1914-06-07,GER,Poland,POL
6239,Sabit Hadžić,1957-08-07,BIH,Yugoslavia,YUG
6242,František Hájek,1915-10-31,CZE,Czechoslovakia,TCH
6250,Lars Hansen,1954-09-27,DEN,Canada,CAN
6271,Jerome Henderson,1936-01-01,SGP,Singapore,
6288,László Hódy,1934-07-10,HUN,Australia Hungary,AUS
6293,Eugen Horniak,1926-08-28,SVK,Czechoslovakia,TCH
6297,Gustav Hraška,1953-01-05,SVK,Czechoslovakia,TCH
6307,Algis Ignatavicius,1932-10-11,LTU,Australia,AUS
6318,Michael Jackel,1959-10-19,CAN,Germany,GER
6325,Vinko Jelovac,1948-09-18,CRO,Yugoslavia,YUG
6328,Željko Jerkov,1953-11-06,CRO,Yugoslavia,YUG
6351,Bangaly Kaba,1959-02-17,SEN,France,FRA
6352,Vladimir Kadlec,1957-07-09,CZE,West Germany,FRG
6355,Juris Kalniņš,1938-03-08,LAT,Soviet Union,URS
6360,Marjan Kandus,1932-09-23,SLO,Yugoslavia,YUG
6366,Dragan Kapičić,1948-08-07,SRB,Yugoslavia,YUG
6379,Tommy Keenan,1923-05-19,GBR,Ireland,IRL
6380,Dietrich Keller,1943-10-18,GER,West Germany,FRG
6393,Dragan Kićanović,1953-08-17,SRB,Serbia and Montenegro Yugoslavia,SCG
6396,Kim Jeong-Sin,1919-01-01,PRK,Republic of Korea,
6411,Vlastibor Klimeš,1953-08-17,CZE,Czechoslovakia,TCH
6412,Andro Knego,1956-10-21,CRO,Yugoslavia,YUG
6413,Žarko Knežević,1947-07-17,MNE,Yugoslavia,YUG
6421,Anatoli Koltuniewicz,1948-11-16,GER,Australia,AUS
6425,Zdeněk Konečný,1936-08-13,CZE,Czechoslovakia,TCH
6427,Anatoly Konev,1921-01-10,RUS,Soviet Union,URS
6429,Jiří Konopásek,1946-04-16,CZE,Czechoslovakia,TCH
6430,František Konvička,1939-08-11,CZE,Czechoslovakia,TCH
6432,Radivoj Korać,1938-11-05,SRB,Yugoslavia,YUG
6434,Mikheil Korkia,1948-09-10,GEO,Soviet Union,URS
6435,Otar Korkia,1923-05-10,GEO,Soviet Union,URS
6436,Yury Korneyev,1937-03-26,RUS,Soviet Union,URS
6439,Dragan Kovačić,1939-10-05,CRO,Yugoslavia,YUG
6443,Jan Kozák,1929-07-05,CZE,Czechoslovakia,TCH
6446,Zoltán Krenický,1925-11-16,SVK,Czechoslovakia,TCH
6447,Josef Křepela,1924-01-22,CZE,Czechoslovakia,TCH
6448,Anatoli Krikun,1948-03-24,EST,Soviet Union,URS
6449,Boris Kristančič,1932-01-02,MKD,Yugoslavia,YUG
6450,Duje Krstulović,1953-02-05,CRO,Yugoslavia,YUG
6451,Jānis Krūmiņš,1930-01-30,LAT,Soviet Union,URS
6452,Heino Kruus,1926-09-30,EST,Soviet Union,URS
6453,Hans-Jörg Krüger,1942-01-26,GER,West Germany,FRG
6454,Vyacheslav Khrynin,1937-08-10,RUS,Soviet Union,URS
6457,Karel Kuhn,1915-09-14,CZE,Czechoslovakia,TCH
6476,Abderraouf Laghrissi,1945-01-01,MAR,Morocco,
6484,Les Lane,1932-03-06,USA,Mexico United States,MEX
6489,Algirdas Lauritėnas,1932-11-05,LTU,Soviet Union,URS
6516,Bohdan Likszo,1940-01-01,LTU,Poland,POL
6520,Joachim Linnemann,1951-04-17,GER,West Germany,FRG
6521,Jaak Lipso,1940-04-18,EST,Soviet Union,URS
6531,Leroy Loggins,1957-12-20,USA,Australia,AUS
6536,Nikola Lončar,1972-05-31,SRB,Serbia and Montenegro,SCG
6538,Loo Hor-Kuay,1934-08-20,CHN,Chinese Taipei,TPE
6540,Andrey Lopatov,1957-03-12,RUS,Soviet Union,URS
6544,Federico López,1962-03-26,MEX,Puerto Rico,PUR
6556,Adolfo Lubnicki,1933-07-25,ARG,Uruguay,URU
6560,Cliff Luyk,1941-06-28,USA,Spain,ESP
6561,Joann Lõssov,1921-09-10,EST,Soviet Union,URS
6575,Robert Makzoumi,1918-01-01,EGY,Egypt,
6581,Andrey Makeyev,1952-02-03,RUS,Soviet Union,URS
6583,Czesław Malec,1941-06-26,UKR,Poland,POL
6591,Vasil Manchenko,1931-04-05,FRA,Bulgaria,BUL
6605,Milun Marović,1947-09-15,SRB,Yugoslavia,YUG
6655,Ingo Mendel,1960-06-24,GER,West Germany,FRG
6656,Michel Mehech,1914-05-31,SYR,Chile,CHI
6667,Igors Miglinieks,1964-05-04,LAT,Soviet Union Unified Team,URS
6671,Valery Miloserdov,1951-09-11,RUS,Soviet Union,URS
6672,Guram Minashvili,1936-11-25,GEO,Soviet Union,URS
6674,Victor Mirshawka,1941-04-27,BLR,Brazil,BRA
6677,Jerzy Młynarczyk,1931-08-02,LTU,Poland,POL
6695,John Morales,1939-02-24,USA,Puerto Rico,PUR
6702,Levan Moseshvili,1940-05-23,GEO,Soviet Union,URS
6706,Ivan Mrázek,1926-01-18,CZE,Czechoslovakia,TCH
6708,Valdis Muižnieks,1935-02-22,LAT,Soviet Union,URS
6710,Damir Mulaomerović,1974-09-19,BIH,Croatia,CRO
6717,Pertti Mutru,1930-09-18,RUS,Finland,FIN
6719,Anatoly Myshkin,1954-08-14,RUS,Soviet Union,URS
6732,Gabe Nava,1952-03-22,USA,Mexico,MEX
6743,Miodrag Nikolić,1938-08-22,SRB,Yugoslavia,YUG
6747,Bob Norris,1924-08-20,USA,Great Britain,GBR
6748,Vitaly Nosov,1968-02-01,RUS,Unified Team,EUN
6749,Mario Novelli,1913-10-12,CRO,Italy,ITA
6756,Frank O'Connor,1922-01-01,IRL,Ireland,
6760,Saša Obradović,1969-01-29,SRB,Serbia and Montenegro,SCG
6761,Željko Obradović,1960-03-09,SRB,Serbia and Montenegro Yugoslavia,SCG
6764,Oh Su-Cheol,1917-01-01,KOR,Republic of Korea,
6768,Hakeem Olajuwon,1963-01-21,NGR,United States,USA
6794,Yury Ozerov,1928-07-05,RUS,Soviet Union,URS
6795,Cēzars Ozers,1937-02-11,LAT,Soviet Union,URS
6817,Michael Pappert,1957-08-15,GER,West Germany,FRG
6822,Žarko Paspalj,1966-03-27,MNE,Serbia and Montenegro Yugoslavia,SCG
6827,Modestas Paulauskas,1945-03-19,LTU,Soviet Union,URS
6836,Valentino Pellarini,1919-10-26,SLO,Italy,ITA
6837,Mike Pelliccia,1910-01-27,USA,Italy,ITA
6855,Ulrich Peters,1957-07-02,GER,West Germany,FRG
6856,Rainer Pethran,1950-11-26,GER,West Germany,FRG
6857,Kazys Petkevičius,1926-01-01,LTU,Soviet Union,URS
6858,Vojtěch Petr,1955-10-04,CZE,Czechoslovakia,TCH
6859,Aleksandr Petrov,1939-05-14,AZE,Soviet Union,URS
6866,Bob Pickell,1927-07-02,LTU,Canada,CAN
6870,Jerzy Piskun,1938-06-04,BLR,Poland,POL
6875,Vladimír Pištělák,1940-07-30,CZE,Czechoslovakia,TCH
6881,Anatoly Polivoda,1947-05-29,UKR,Soviet Union,URS
6883,Jochen Pollex,1947-06-06,GER,West Germany,FRG
6889,Jiří Pospíšil,1950-09-09,CZE,Czechoslovakia,TCH
6896,Prokop Franc,1909-05-26,CZE,Czechoslovakia,TCH
6902,Vladimír Ptáček,1954-11-07,CZE,Czechoslovakia,TCH
6904,Yvan Quénin,1920-03-01,MON,France,FRA
6915,Ratko Radovanović,1956-10-16,MNE,Yugoslavia,YUG
6916,Radovan Radović,1936-01-19,SRB,Yugoslavia,YUG
6917,Zdravko Radulović,1967-12-12,MNE,Yugoslavia,YUG
6924,Trajko Rajković,1937-12-07,SRB,Yugoslavia,YUG
6933,Ďžems Raudziņš,1910-12-01,CHN,Latvia,LAT
6934,Dragoslav Ražnatović,1941-04-19,SRB,Yugoslavia,YUG
6935,Zelly Rebrača,1972-04-09,SRB,Serbia and Montenegro,SCG
6940,Siegfried Reischies,1909-07-10,RUS,Germany,GER
6944,Anastacio Reyes,1949-11-19,USA,Mexico,MEX
6949,Lee Seong-Gu,1911-01-01,KOR,Japan,JPN
6967,Eddie Rivera,1970-07-07,USA,Puerto Rico,PUR
6979,Héctor Rodríguez,1952-02-04,USA,Mexico,MEX
6980,Rubén Rodríguez,1953-08-05,USA,Puerto Rico,PUR
6991,Romeo Romanutti,1926-08-06,CRO,Italy,ITA
7010,Bohuslav Rylich,1934-05-05,CZE,Czechoslovakia,TCH
7011,Zdeněk Rylich,1931-03-07,CZE,Czechoslovakia,TCH
7028,Zurab Sak'andelidze,1945-08-09,GEO,Soviet Union,URS
7033,Jean-Pierre Salignon,1928-01-01,ALG,France,FRA
7035,Aleksandr Salnikov,1949-07-03,UKR,Soviet Union,URS
7037, Succar,1939-06-14,ARG,Brazil,BRA
7048,Daniel Santiago,1976-06-24,USA,Puerto Rico,PUR
7060,Uwe Sauer,1963-02-23,GER,West Germany,FRG
7062,Zoran Savić,1966-11-18,BIH,Serbia and Montenegro,SCG
7075,Abderrahmane Sebbar,1940-01-01,MAR,Morocco,
7077,Justin Sedlák,1955-01-14,SVK,Czechoslovakia,TCH
7079,Yury Selikhov,1943-01-22,RUS,Soviet Union Unified Team,URS
7081,Mikhail Semyonov,1933-10-18,RUS,Soviet Union,URS
7096,Sam Shepherd,1953-04-21,USA,Venezuela,VEN
7107, Chicho,1958-10-03,DOM,Spain,ESP
7108,Jiří Siegel,1927-03-05,CZE,Czechoslovakia,TCH
7114,Tony Simms,1959-02-16,JAM,Canada,CAN
7117,Ljubodrag Simonović,1949-01-10,SRB,Yugoslavia,YUG
7130,Alzhan Zharmukhamedov,1944-10-02,UZB,Soviet Union,URS
7131,Jaroslav Skála,1954-05-27,CZE,Czechoslovakia,TCH
7133,Miroslav Škeřík,1924-10-14,SVK,Czechoslovakia,TCH
7135,Branko Skroče,1955-05-17,CRO,Yugoslavia,YUG
7137,Zoran Slavnić,1949-10-26,SRB,Yugoslavia,YUG
7149,Damir Šolman,1949-09-07,CRO,Yugoslavia,YUG
7155,Tiit Sokk,1964-11-15,EST,Soviet Union,URS
7160,Richard Soto,1968-04-11,USA,Puerto Rico,PUR
7162,Hossein Soudipour,1922-01-01,IRI,Islamic Republic of Iran,
7164,Armin Sowa,1959-08-02,GER,West Germany,FRG
7169,Jiří Šťastný,1938-12-13,CZE,Czechoslovakia,TCH
7178,Paweł Stok,1913-03-22,UKR,Poland,POL
7179,Stasys Stonkus,1931-12-29,LTU,Soviet Union,URS
7183,Mikhail Studenetsky,1934-03-06,RUS,Soviet Union,URS
7190,Dmitry Sukharev,1960-12-25,TJK,Unified Team,EUN
7193,Ivan Sunara,1959-03-27,CRO,Yugoslavia,YUG
7199,Mike Sylvester,1951-12-10,USA,Italy,ITA
7208,Sergey Tarakanov,1958-04-25,RUS,Soviet Union,URS
7212,Jaroslav Tetiva,1932-02-04,CZE,Czechoslovakia,TCH
